
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
              330.892E-03        330.892E-03         50.6477E-03 
              333.34E-03         333.34E-03          51.2044E-03 
              335.788E-03        335.788E-03         51.7625E-03 
              338.235E-03        338.235E-03         52.3219E-03 
              340.682E-03        340.682E-03         52.8826E-03 
              343.129E-03        343.129E-03         53.4446E-03 
              345.575E-03        345.575E-03         54.0079E-03 
              348.021E-03        348.021E-03         54.5725E-03 
              350.467E-03        350.467E-03         55.1385E-03 
              352.913E-03        352.913E-03         55.7058E-03 
              355.359E-03        355.359E-03         56.2745E-03 
              357.804E-03        357.804E-03         56.8445E-03 
              360.249E-03        360.249E-03         57.4159E-03 
              362.694E-03        362.694E-03         57.9887E-03 
              365.138E-03        365.138E-03         58.5628E-03 
              367.582E-03        367.582E-03         59.1384E-03 
              370.026E-03        370.026E-03         59.7154E-03 
              372.47E-03         372.47E-03          60.2938E-03 
              374.914E-03        374.914E-03         60.8737E-03 
              377.357E-03        377.357E-03         61.455E-03  
              379.801E-03        379.801E-03         62.0378E-03 
              382.244E-03        382.244E-03         62.6221E-03 
              384.686E-03        384.686E-03         63.2079E-03 
              387.129E-03        387.129E-03         63.7953E-03 
              389.571E-03        389.571E-03         64.3842E-03 
              392.013E-03        392.013E-03         64.9746E-03 
              394.455E-03        394.455E-03         65.5667E-03 
              396.897E-03        396.897E-03         66.1603E-03 
              399.339E-03        399.339E-03         66.7556E-03 
              401.78E-03         401.78E-03          67.3525E-03 
              404.221E-03        404.221E-03         67.9511E-03 
              406.662E-03        406.662E-03         68.5514E-03 
              409.103E-03        409.103E-03         69.1533E-03 
              411.543E-03        411.543E-03         69.7571E-03 
              413.984E-03        413.984E-03         70.3625E-03 
              416.424E-03        416.424E-03         70.9698E-03 
              418.863E-03        418.863E-03         71.5788E-03 
              421.303E-03        421.303E-03         72.1897E-03 
              423.742E-03        423.742E-03         72.8024E-03 
              426.182E-03        426.182E-03         73.417E-03  
              428.621E-03        428.621E-03         74.0335E-03 
              431.059E-03        431.059E-03         74.652E-03  
              433.498E-03        433.498E-03         75.2724E-03 
              435.936E-03        435.936E-03         75.8947E-03 
              438.374E-03        438.374E-03         76.5191E-03 
              440.812E-03        440.812E-03         77.1455E-03 
              443.249E-03        443.249E-03         77.774E-03  
              445.686E-03        445.686E-03         78.4045E-03 
              448.123E-03        448.123E-03         79.0372E-03 
              450.56E-03         450.56E-03          79.672E-03  
              452.996E-03        452.996E-03         80.309E-03  
              455.432E-03        455.432E-03         80.9482E-03 
              457.868E-03        457.868E-03         81.5897E-03 
              460.304E-03        460.304E-03         82.2333E-03 
              462.739E-03        462.739E-03         82.8793E-03 
              465.174E-03        465.174E-03         83.5276E-03 
              467.608E-03        467.608E-03         84.1783E-03 
              470.042E-03        470.042E-03         84.8314E-03 
              472.476E-03        472.476E-03         85.4868E-03 
              474.91E-03         474.91E-03          86.1447E-03 
              477.343E-03        477.343E-03         86.8051E-03 
              479.776E-03        479.776E-03         87.468E-03  
              482.208E-03        482.208E-03         88.1334E-03 
              484.64E-03         484.64E-03          88.8014E-03 
              487.072E-03        487.072E-03         89.472E-03  
              489.503E-03        489.503E-03         90.1452E-03 
              491.934E-03        491.934E-03         90.8211E-03 
              494.365E-03        494.365E-03         91.4997E-03 
              496.795E-03        496.795E-03         92.181E-03  
              499.224E-03        499.224E-03         92.8651E-03 
              501.653E-03        501.653E-03         93.552E-03  
              504.082E-03        504.082E-03         94.2417E-03 
              506.51E-03         506.51E-03          94.9342E-03 
              508.938E-03        508.938E-03         95.6297E-03 
              511.365E-03        511.365E-03         96.3281E-03 
              513.792E-03        513.792E-03         97.0294E-03 
              516.218E-03        516.218E-03         97.7337E-03 
              518.644E-03        518.644E-03         98.441E-03  
              521.069E-03        521.069E-03         99.1514E-03 
              523.493E-03        523.493E-03         99.8649E-03 
              525.917E-03        525.917E-03        100.581E-03  
              528.341E-03        528.341E-03        101.301E-03  
              530.764E-03        530.764E-03        102.024E-03  
              533.186E-03        533.186E-03        102.75E-03   
              535.607E-03        535.607E-03        103.48E-03   
              538.028E-03        538.028E-03        104.212E-03  
              540.448E-03        540.448E-03        104.948E-03  
              542.868E-03        542.868E-03        105.688E-03  
              545.287E-03        545.287E-03        106.43E-03   
              547.705E-03        547.705E-03        107.176E-03  
              550.123E-03        550.123E-03        107.926E-03  
              552.539E-03        552.539E-03        108.679E-03  
              554.955E-03        554.955E-03        109.435E-03  
              557.371E-03        557.371E-03        110.196E-03  
              559.785E-03        559.785E-03        110.959E-03  
              562.199E-03        562.199E-03        111.726E-03  
              564.611E-03        564.611E-03        112.497E-03  
              567.023E-03        567.023E-03        113.272E-03  
              569.435E-03        569.435E-03        114.05E-03   
              571.845E-03        571.845E-03        114.832E-03  
              574.254E-03        574.254E-03        115.617E-03  
              576.663E-03        576.663E-03        116.407E-03  
              579.07E-03         579.07E-03         117.2E-03    
              581.477E-03        581.477E-03        117.997E-03  
              583.883E-03        583.883E-03        118.798E-03  
