
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                2.67519E-03        2.67519E-03      540.812E-06  
                5.37715E-03        5.37715E-03      702.332E-06  
                8.14104E-03        8.14104E-03      860.59E-06   
               10.8377E-03        10.8377E-03         1.0103E-03 
               13.5422E-03        13.5422E-03         1.14201E-03
               16.2673E-03        16.2673E-03         1.28048E-03
               19.0043E-03        19.0043E-03         1.44186E-03
               21.7403E-03        21.7403E-03         1.62797E-03
               24.4758E-03        24.4758E-03         1.83583E-03
               27.2135E-03        27.2135E-03         2.06823E-03
               29.9517E-03        29.9517E-03         2.32735E-03
               32.6882E-03        32.6882E-03         2.61344E-03
               35.4224E-03        35.4224E-03         2.92605E-03
               38.1544E-03        38.1544E-03         3.26557E-03
               40.8834E-03        40.8834E-03         3.63225E-03
               43.6089E-03        43.6089E-03         4.02606E-03
               46.3307E-03        46.3307E-03         4.44691E-03
               49.0483E-03        49.0483E-03         4.8948E-03 
               51.7614E-03        51.7614E-03         5.36972E-03
               54.4698E-03        54.4698E-03         5.87162E-03
               57.1732E-03        57.1732E-03         6.40045E-03
               59.8711E-03        59.8711E-03         6.95613E-03
               62.5635E-03        62.5635E-03         7.53863E-03
               65.2499E-03        65.2499E-03         8.14787E-03
               67.9302E-03        67.9302E-03         8.7838E-03 
               70.604E-03         70.604E-03          9.44631E-03
               73.2711E-03        73.2711E-03        10.1354E-03 
               75.9313E-03        75.9313E-03        10.8509E-03 
               78.5841E-03        78.5841E-03        11.5928E-03 
               81.2295E-03        81.2295E-03        12.361E-03  
               83.8671E-03        83.8671E-03        13.1553E-03 
               86.4966E-03        86.4966E-03        13.9758E-03 
               89.1179E-03        89.1179E-03        14.8224E-03 
               91.7306E-03        91.7306E-03        15.6948E-03 
               94.3346E-03        94.3346E-03        16.5931E-03 
               96.9294E-03        96.9294E-03        17.5172E-03 
               99.515E-03         99.515E-03         18.4668E-03 
              102.091E-03        102.091E-03         19.442E-03  
              104.657E-03        104.657E-03         20.4426E-03 
              107.213E-03        107.213E-03         21.4686E-03 
              109.759E-03        109.759E-03         22.5197E-03 
              112.295E-03        112.295E-03         23.5959E-03 
              114.819E-03        114.819E-03         24.697E-03  
              117.333E-03        117.333E-03         25.823E-03  
              119.835E-03        119.835E-03         26.9738E-03 
              122.326E-03        122.326E-03         28.1491E-03 
              124.805E-03        124.805E-03         29.3489E-03 
              127.272E-03        127.272E-03         30.573E-03  
              129.727E-03        129.727E-03         31.8213E-03 
              132.169E-03        132.169E-03         33.0937E-03 
              134.599E-03        134.599E-03         34.39E-03   
              137.016E-03        137.016E-03         35.7101E-03 
              139.419E-03        139.419E-03         37.0538E-03 
              141.81E-03         141.81E-03          38.4211E-03 
              144.187E-03        144.187E-03         39.8117E-03 
              146.55E-03         146.55E-03          41.2255E-03 
              148.898E-03        148.898E-03         42.6623E-03 
              151.233E-03        151.233E-03         44.1221E-03 
              153.554E-03        153.554E-03         45.6046E-03 
              155.859E-03        155.859E-03         47.1096E-03 
              158.15E-03         158.15E-03          48.6371E-03 
              160.426E-03        160.426E-03         50.1869E-03 
              162.686E-03        162.686E-03         51.7587E-03 
              164.931E-03        164.931E-03         53.3525E-03 
              167.16E-03         167.16E-03          54.968E-03  
              169.374E-03        169.374E-03         56.6051E-03 
              171.571E-03        171.571E-03         58.2636E-03 
              173.752E-03        173.752E-03         59.9434E-03 
              175.916E-03        175.916E-03         61.6442E-03 
              178.064E-03        178.064E-03         63.3659E-03 
              180.195E-03        180.195E-03         65.1083E-03 
              182.309E-03        182.309E-03         66.8712E-03 
              184.405E-03        184.405E-03         68.6544E-03 
              186.484E-03        186.484E-03         70.4578E-03 
              188.546E-03        188.546E-03         72.2812E-03 
              190.59E-03         190.59E-03          74.1243E-03 
              192.615E-03        192.615E-03         75.987E-03  
              194.623E-03        194.623E-03         77.869E-03  
              196.612E-03        196.612E-03         79.7703E-03 
              198.583E-03        198.583E-03         81.6905E-03 
              200.535E-03        200.535E-03         83.6295E-03 
              202.469E-03        202.469E-03         85.5871E-03 
              204.383E-03        204.383E-03         87.5631E-03 
              206.278E-03        206.278E-03         89.5573E-03 
              208.154E-03        208.154E-03         91.5695E-03 
              210.011E-03        210.011E-03         93.5995E-03 
