
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                2.5626E-03         2.5626E-03       182.487E-06  
                5.13003E-03        5.13003E-03      233.766E-06  
                7.7203E-03         7.7203E-03       283.72E-06   
               10.2867E-03        10.2867E-03       333.284E-06  
               12.8545E-03        12.8545E-03       375.E-06     
               15.4298E-03        15.4298E-03       417.527E-06  
               18.0104E-03        18.0104E-03       467.663E-06  
               20.5907E-03        20.5907E-03       526.23E-06   
               23.1709E-03        23.1709E-03       591.439E-06  
               25.7524E-03        25.7524E-03       664.219E-06  
               28.3348E-03        28.3348E-03       745.602E-06  
               30.9172E-03        30.9172E-03       835.693E-06  
               33.4994E-03        33.4994E-03       934.183E-06  
               36.0816E-03        36.0816E-03         1.04121E-03
               38.6636E-03        38.6636E-03         1.15692E-03
               41.2454E-03        41.2454E-03         1.2813E-03 
               43.8267E-03        43.8267E-03         1.4143E-03 
               46.4076E-03        46.4076E-03         1.55594E-03
               48.9881E-03        48.9881E-03         1.70623E-03
               51.5681E-03        51.5681E-03         1.86516E-03
               54.1476E-03        54.1476E-03         2.03273E-03
               56.7264E-03        56.7264E-03         2.20892E-03
               59.3047E-03        59.3047E-03         2.39374E-03
               61.8824E-03        61.8824E-03         2.58719E-03
               64.4594E-03        64.4594E-03         2.78926E-03
               67.0357E-03        67.0357E-03         2.99995E-03
               69.6113E-03        69.6113E-03         3.21925E-03
               72.1861E-03        72.1861E-03         3.44717E-03
               74.7602E-03        74.7602E-03         3.6837E-03 
               77.3334E-03        77.3334E-03         3.92883E-03
               79.9058E-03        79.9058E-03         4.18256E-03
               82.4774E-03        82.4774E-03         4.44489E-03
               85.048E-03         85.048E-03          4.71582E-03
               87.6177E-03        87.6177E-03         4.99534E-03
               90.1865E-03        90.1865E-03         5.28344E-03
               92.7543E-03        92.7543E-03         5.58013E-03
               95.321E-03         95.321E-03          5.8854E-03 
               97.8868E-03        97.8868E-03         6.19925E-03
              100.451E-03        100.451E-03          6.52166E-03
              103.015E-03        103.015E-03          6.85265E-03
              105.577E-03        105.577E-03          7.19219E-03
              108.139E-03        108.139E-03          7.54029E-03
              110.699E-03        110.699E-03          7.89694E-03
              113.258E-03        113.258E-03          8.26214E-03
              115.815E-03        115.815E-03          8.63589E-03
              118.372E-03        118.372E-03          9.01816E-03
              120.927E-03        120.927E-03          9.40897E-03
              123.48E-03         123.48E-03           9.80831E-03
              126.033E-03        126.033E-03         10.2162E-03 
              128.584E-03        128.584E-03         10.6325E-03 
              131.133E-03        131.133E-03         11.0574E-03 
              133.681E-03        133.681E-03         11.4908E-03 
              136.228E-03        136.228E-03         11.9326E-03 
              138.773E-03        138.773E-03         12.383E-03  
              141.317E-03        141.317E-03         12.8418E-03 
              143.859E-03        143.859E-03         13.3091E-03 
              146.399E-03        146.399E-03         13.7849E-03 
              148.938E-03        148.938E-03         14.2692E-03 
              151.475E-03        151.475E-03         14.7619E-03 
              154.01E-03         154.01E-03          15.263E-03  
              156.544E-03        156.544E-03         15.7726E-03 
              159.076E-03        159.076E-03         16.2906E-03 
              161.607E-03        161.607E-03         16.817E-03  
              164.135E-03        164.135E-03         17.3518E-03 
              166.662E-03        166.662E-03         17.8951E-03 
              169.187E-03        169.187E-03         18.4467E-03 
              171.71E-03         171.71E-03          19.0067E-03 
              174.231E-03        174.231E-03         19.5751E-03 
              176.75E-03         176.75E-03          20.1519E-03 
              179.267E-03        179.267E-03         20.737E-03  
              181.782E-03        181.782E-03         21.3305E-03 
              184.296E-03        184.296E-03         21.9323E-03 
              186.807E-03        186.807E-03         22.5424E-03 
              189.316E-03        189.316E-03         23.1609E-03 
              191.823E-03        191.823E-03         23.7877E-03 
              194.328E-03        194.328E-03         24.4227E-03 
              196.83E-03         196.83E-03          25.0661E-03 
              199.331E-03        199.331E-03         25.7177E-03 
              201.829E-03        201.829E-03         26.3776E-03 
              204.325E-03        204.325E-03         27.0458E-03 
              206.819E-03        206.819E-03         27.7222E-03 
              209.311E-03        209.311E-03         28.4069E-03 
              211.8E-03          211.8E-03           29.0997E-03 
              214.287E-03        214.287E-03         29.8008E-03 
              216.772E-03        216.772E-03         30.5101E-03 
              219.254E-03        219.254E-03         31.2276E-03 
              221.733E-03        221.733E-03         31.9532E-03 
