
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                2.55659E-03        2.55659E-03      164.432E-06  
                5.11735E-03        5.11735E-03      210.496E-06  
                7.6988E-03         7.6988E-03       255.367E-06  
               10.2587E-03        10.2587E-03       300.041E-06  
               12.8198E-03        12.8198E-03       337.591E-06  
               15.3877E-03        15.3877E-03       375.828E-06  
               17.9603E-03        17.9603E-03       420.943E-06  
               20.5328E-03        20.5328E-03       473.694E-06  
               23.1051E-03        23.1051E-03       532.421E-06  
               25.6786E-03        25.6786E-03       597.959E-06  
               28.2529E-03        28.2529E-03       671.252E-06  
               30.8273E-03        30.8273E-03       752.395E-06  
               33.4014E-03        33.4014E-03       841.098E-06  
               35.9756E-03        35.9756E-03       937.483E-06  
               38.5496E-03        38.5496E-03         1.04168E-03
               41.1234E-03        41.1234E-03         1.15368E-03
               43.6969E-03        43.6969E-03         1.27343E-03
               46.27E-03          46.27E-03           1.40095E-03
               48.8427E-03        48.8427E-03         1.53624E-03
               51.415E-03         51.415E-03          1.6793E-03 
               53.9869E-03        53.9869E-03         1.83012E-03
               56.5582E-03        56.5582E-03         1.98868E-03
               59.1291E-03        59.1291E-03         2.15499E-03
               61.6994E-03        61.6994E-03         2.32903E-03
               64.2692E-03        64.2692E-03         2.51082E-03
               66.8384E-03        66.8384E-03         2.70033E-03
               69.407E-03         69.407E-03          2.89756E-03
               71.9749E-03        71.9749E-03         3.10251E-03
               74.5422E-03        74.5422E-03         3.31518E-03
               77.1088E-03        77.1088E-03         3.53555E-03
               79.6746E-03        79.6746E-03         3.76362E-03
               82.2398E-03        82.2398E-03         3.99939E-03
               84.8042E-03        84.8042E-03         4.24284E-03
               87.3678E-03        87.3678E-03         4.49397E-03
               89.9306E-03        89.9306E-03         4.75278E-03
               92.4926E-03        92.4926E-03         5.01926E-03
               95.0537E-03        95.0537E-03         5.29339E-03
               97.614E-03         97.614E-03          5.57518E-03
              100.173E-03        100.173E-03          5.86462E-03
              102.732E-03        102.732E-03          6.16169E-03
              105.289E-03        105.289E-03          6.4664E-03 
              107.846E-03        107.846E-03          6.77872E-03
              110.401E-03        110.401E-03          7.09866E-03
              112.956E-03        112.956E-03          7.42621E-03
              115.509E-03        115.509E-03          7.76135E-03
              118.062E-03        118.062E-03          8.10408E-03
              120.613E-03        120.613E-03          8.45439E-03
              123.163E-03        123.163E-03          8.81227E-03
              125.712E-03        125.712E-03          9.17772E-03
              128.26E-03         128.26E-03           9.55071E-03
              130.807E-03        130.807E-03          9.93124E-03
              133.353E-03        133.353E-03         10.3193E-03 
              135.897E-03        135.897E-03         10.7149E-03 
              138.44E-03         138.44E-03          11.118E-03  
              140.982E-03        140.982E-03         11.5286E-03 
              143.523E-03        143.523E-03         11.9467E-03 
              146.062E-03        146.062E-03         12.3723E-03 
              148.6E-03          148.6E-03           12.8053E-03 
              151.136E-03        151.136E-03         13.2458E-03 
              153.672E-03        153.672E-03         13.6938E-03 
              156.205E-03        156.205E-03         14.1491E-03 
              158.738E-03        158.738E-03         14.6119E-03 
              161.269E-03        161.269E-03         15.0822E-03 
              163.798E-03        163.798E-03         15.5598E-03 
              166.326E-03        166.326E-03         16.0448E-03 
              168.853E-03        168.853E-03         16.5372E-03 
              171.378E-03        171.378E-03         17.0369E-03 
              173.901E-03        173.901E-03         17.544E-03  
              176.423E-03        176.423E-03         18.0584E-03 
              178.943E-03        178.943E-03         18.5802E-03 
              181.462E-03        181.462E-03         19.1093E-03 
              183.979E-03        183.979E-03         19.6456E-03 
              186.494E-03        186.494E-03         20.1893E-03 
              189.008E-03        189.008E-03         20.7402E-03 
              191.52E-03         191.52E-03          21.2983E-03 
              194.03E-03         194.03E-03          21.8638E-03 
              196.539E-03        196.539E-03         22.4364E-03 
              199.046E-03        199.046E-03         23.0163E-03 
              201.551E-03        201.551E-03         23.6033E-03 
              204.054E-03        204.054E-03         24.1976E-03 
              206.556E-03        206.556E-03         24.799E-03  
              209.055E-03        209.055E-03         25.4075E-03 
              211.553E-03        211.553E-03         26.0232E-03 
              214.049E-03        214.049E-03         26.6461E-03 
              216.543E-03        216.543E-03         27.276E-03  
              219.035E-03        219.035E-03         27.9131E-03 
              221.526E-03        221.526E-03         28.5572E-03 
