
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                1.63927E-03        1.63927E-03      472.576E-06  
                3.30328E-03        3.30328E-03      636.44E-06   
                5.00132E-03        5.00132E-03      787.529E-06  
                6.64136E-03        6.64136E-03      915.542E-06  
                8.28824E-03        8.28824E-03        1.02091E-03
                9.94982E-03        9.94982E-03        1.12128E-03
               11.6212E-03        11.6212E-03         1.22933E-03
               13.2924E-03        13.2924E-03         1.34739E-03
               14.9648E-03        14.9648E-03         1.47422E-03
               16.64E-03          16.64E-03           1.61245E-03
               18.3169E-03        18.3169E-03         1.76404E-03
               19.9939E-03        19.9939E-03         1.92963E-03
               21.6704E-03        21.6704E-03         2.1092E-03 
               23.3465E-03        23.3465E-03         2.30329E-03
               25.0215E-03        25.0215E-03         2.5122E-03 
               26.6952E-03        26.6952E-03         2.73608E-03
               28.367E-03         28.367E-03          2.97493E-03
               30.0369E-03        30.0369E-03         3.22884E-03
               31.7045E-03        31.7045E-03         3.49781E-03
               33.3697E-03        33.3697E-03         3.78186E-03
               35.0322E-03        35.0322E-03         4.08095E-03
               36.6919E-03        36.6919E-03         4.39506E-03
               38.3486E-03        38.3486E-03         4.72415E-03
               40.0022E-03        40.0022E-03         5.06817E-03
               41.6524E-03        41.6524E-03         5.42709E-03
               43.2991E-03        43.2991E-03         5.80084E-03
               44.9423E-03        44.9423E-03         6.18939E-03
               46.5816E-03        46.5816E-03         6.59267E-03
               48.2171E-03        48.2171E-03         7.01062E-03
               49.8486E-03        49.8486E-03         7.44319E-03
               51.4759E-03        51.4759E-03         7.89033E-03
               53.0989E-03        53.0989E-03         8.35195E-03
               54.7176E-03        54.7176E-03         8.82801E-03
               56.3317E-03        56.3317E-03         9.31843E-03
               57.9411E-03        57.9411E-03         9.82316E-03
               59.5458E-03        59.5458E-03        10.3421E-03 
               61.1455E-03        61.1455E-03        10.8753E-03 
               62.7402E-03        62.7402E-03        11.4225E-03 
               64.3298E-03        64.3298E-03        11.9837E-03 
               65.9142E-03        65.9142E-03        12.559E-03  
               67.4932E-03        67.4932E-03        13.1481E-03 
               69.0667E-03        69.0667E-03        13.751E-03  
               70.6346E-03        70.6346E-03        14.3676E-03 
               72.1968E-03        72.1968E-03        14.998E-03  
               73.7532E-03        73.7532E-03        15.6419E-03 
               75.3037E-03        75.3037E-03        16.2993E-03 
               76.8481E-03        76.8481E-03        16.9702E-03 
               78.3864E-03        78.3864E-03        17.6544E-03 
               79.9184E-03        79.9184E-03        18.352E-03  
               81.4441E-03        81.4441E-03        19.0627E-03 
               82.9634E-03        82.9634E-03        19.7865E-03 
               84.4761E-03        84.4761E-03        20.5234E-03 
               85.9821E-03        85.9821E-03        21.2733E-03 
               87.4814E-03        87.4814E-03        22.036E-03  
               88.9738E-03        88.9738E-03        22.8116E-03 
               90.4593E-03        90.4593E-03        23.5999E-03 
               91.9377E-03        91.9377E-03        24.4008E-03 
               93.409E-03         93.409E-03         25.2142E-03 
               94.873E-03         94.873E-03         26.0402E-03 
               96.3297E-03        96.3297E-03        26.8785E-03 
               97.779E-03         97.779E-03         27.7291E-03 
               99.2207E-03        99.2207E-03        28.5919E-03 
              100.655E-03        100.655E-03         29.4669E-03 
              102.081E-03        102.081E-03         30.3538E-03 
              103.5E-03          103.5E-03           31.2528E-03 
              104.911E-03        104.911E-03         32.1636E-03 
              106.314E-03        106.314E-03         33.0861E-03 
              107.708E-03        107.708E-03         34.0204E-03 
              109.095E-03        109.095E-03         34.9662E-03 
              110.473E-03        110.473E-03         35.9236E-03 
              111.844E-03        111.844E-03         36.8923E-03 
              113.205E-03        113.205E-03         37.8724E-03 
              114.559E-03        114.559E-03         38.8637E-03 
              115.903E-03        115.903E-03         39.8662E-03 
              117.24E-03         117.24E-03          40.8797E-03 
              118.567E-03        118.567E-03         41.9041E-03 
              119.886E-03        119.886E-03         42.9394E-03 
              121.196E-03        121.196E-03         43.9855E-03 
              122.497E-03        122.497E-03         45.0423E-03 
              123.789E-03        123.789E-03         46.1096E-03 
              125.071E-03        125.071E-03         47.1874E-03 
              126.345E-03        126.345E-03         48.2756E-03 
              127.61E-03         127.61E-03          49.374E-03  
              128.865E-03        128.865E-03         50.4827E-03 
              130.111E-03        130.111E-03         51.6015E-03 
