
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                1.57215E-03        1.57215E-03      223.688E-06  
                3.1541E-03         3.1541E-03       293.673E-06  
                4.75757E-03        4.75757E-03      357.685E-06  
                6.33364E-03        6.33364E-03      415.285E-06  
                7.91326E-03        7.91326E-03      462.836E-06  
                9.5012E-03         9.5012E-03       509.703E-06  
               11.0949E-03        11.0949E-03       562.928E-06  
               12.6889E-03        12.6889E-03       623.787E-06  
               14.2834E-03        14.2834E-03       691.12E-06   
               15.8797E-03        15.8797E-03       766.21E-06   
               17.4769E-03        17.4769E-03       850.079E-06  
               19.0743E-03        19.0743E-03       942.99E-06   
               20.6715E-03        20.6715E-03         1.04476E-03
               22.2685E-03        22.2685E-03         1.15561E-03
               23.8651E-03        23.8651E-03         1.27565E-03
               25.4611E-03        25.4611E-03         1.40488E-03
               27.0563E-03        27.0563E-03         1.54326E-03
               28.6507E-03        28.6507E-03         1.69077E-03
               30.2442E-03        30.2442E-03         1.8474E-03 
               31.8367E-03        31.8367E-03         2.01312E-03
               33.428E-03         33.428E-03          2.18788E-03
               35.0183E-03        35.0183E-03         2.37166E-03
               36.6073E-03        36.6073E-03         2.56443E-03
               38.1951E-03        38.1951E-03         2.76615E-03
               39.7817E-03        39.7817E-03         2.97679E-03
               41.3668E-03        41.3668E-03         3.19634E-03
               42.9506E-03        42.9506E-03         3.42475E-03
               44.533E-03         44.533E-03          3.66201E-03
               46.1138E-03        46.1138E-03         3.90808E-03
               47.6932E-03        47.6932E-03         4.16295E-03
               49.2709E-03        49.2709E-03         4.42659E-03
               50.8471E-03        50.8471E-03         4.69896E-03
               52.4216E-03        52.4216E-03         4.98006E-03
               53.9944E-03        53.9944E-03         5.26984E-03
               55.5654E-03        55.5654E-03         5.56829E-03
               57.1347E-03        57.1347E-03         5.87537E-03
               58.7021E-03        58.7021E-03         6.19106E-03
               60.2676E-03        60.2676E-03         6.51533E-03
               61.8311E-03        61.8311E-03         6.84816E-03
               63.3927E-03        63.3927E-03         7.1895E-03 
               64.9523E-03        64.9523E-03         7.53934E-03
               66.5098E-03        66.5098E-03         7.89764E-03
               68.0651E-03        68.0651E-03         8.26437E-03
               69.6183E-03        69.6183E-03         8.63949E-03
               71.1693E-03        71.1693E-03         9.02298E-03
               72.7181E-03        72.7181E-03         9.41479E-03
               74.2646E-03        74.2646E-03         9.8149E-03 
               75.8087E-03        75.8087E-03        10.2233E-03 
               77.3505E-03        77.3505E-03        10.6399E-03 
               78.8898E-03        78.8898E-03        11.0646E-03 
               80.4267E-03        80.4267E-03        11.4976E-03 
               81.9611E-03        81.9611E-03        11.9386E-03 
               83.4929E-03        83.4929E-03        12.3877E-03 
               85.0222E-03        85.0222E-03        12.8449E-03 
               86.5489E-03        86.5489E-03        13.31E-03   
               88.0729E-03        88.0729E-03        13.7831E-03 
               89.5942E-03        89.5942E-03        14.2641E-03 
               91.1128E-03        91.1128E-03        14.753E-03  
               92.6287E-03        92.6287E-03        15.2497E-03 
               94.1417E-03        94.1417E-03        15.7543E-03 
               95.6519E-03        95.6519E-03        16.2665E-03 
               97.1593E-03        97.1593E-03        16.7865E-03 
               98.6637E-03        98.6637E-03        17.3141E-03 
              100.165E-03        100.165E-03         17.8493E-03 
              101.664E-03        101.664E-03         18.3921E-03 
              103.159E-03        103.159E-03         18.9424E-03 
              104.652E-03        104.652E-03         19.5003E-03 
              106.141E-03        106.141E-03         20.0655E-03 
              107.628E-03        107.628E-03         20.6381E-03 
              109.111E-03        109.111E-03         21.2181E-03 
              110.591E-03        110.591E-03         21.8054E-03 
              112.068E-03        112.068E-03         22.3999E-03 
              113.542E-03        113.542E-03         23.0016E-03 
              115.012E-03        115.012E-03         23.6104E-03 
              116.48E-03         116.48E-03          24.2264E-03 
              117.944E-03        117.944E-03         24.8494E-03 
              119.404E-03        119.404E-03         25.4794E-03 
              120.862E-03        120.862E-03         26.1163E-03 
              122.316E-03        122.316E-03         26.7602E-03 
              123.766E-03        123.766E-03         27.4109E-03 
              125.213E-03        125.213E-03         28.0684E-03 
              126.657E-03        126.657E-03         28.7327E-03 
              128.098E-03        128.098E-03         29.4036E-03 
              129.535E-03        129.535E-03         30.0812E-03 
              130.968E-03        130.968E-03         30.7654E-03 
