
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39         0.         
                1.58356E-03        1.58356E-03      257.769E-06  
                3.18862E-03        3.18862E-03      336.882E-06  
                4.82254E-03        4.82254E-03      409.998E-06  
                6.43042E-03        6.43042E-03      480.19E-06   
                8.04477E-03        8.04477E-03      547.392E-06  
                9.66937E-03        9.66937E-03      622.267E-06  
               11.2996E-03        11.2996E-03       711.818E-06  
               12.93E-03          12.93E-03         817.484E-06  
               14.5606E-03        14.5606E-03       938.472E-06  
               16.1919E-03        16.1919E-03         1.0761E-03 
               17.8228E-03        17.8228E-03         1.23105E-03
               19.4524E-03        19.4524E-03         1.40343E-03
               21.08E-03          21.08E-03           1.59296E-03
               22.7056E-03        22.7056E-03         1.79966E-03
               24.3288E-03        24.3288E-03         2.02341E-03
               25.9493E-03        25.9493E-03         2.26407E-03
               27.5669E-03        27.5669E-03         2.5214E-03 
               29.1815E-03        29.1815E-03         2.79527E-03
               30.7929E-03        30.7929E-03         3.08549E-03
               32.4011E-03        32.4011E-03         3.39192E-03
               34.0059E-03        34.0059E-03         3.71441E-03
               35.6072E-03        35.6072E-03         4.05282E-03
               37.2049E-03        37.2049E-03         4.40703E-03
               38.799E-03         38.799E-03          4.77693E-03
               40.3894E-03        40.3894E-03         5.16242E-03
               41.976E-03         41.976E-03          5.5634E-03 
               43.5587E-03        43.5587E-03         5.97978E-03
               45.1374E-03        45.1374E-03         6.41149E-03
               46.712E-03         46.712E-03          6.85845E-03
               48.2825E-03        48.2825E-03         7.32057E-03
               49.8487E-03        49.8487E-03         7.79781E-03
               51.4105E-03        51.4105E-03         8.29007E-03
               52.9679E-03        52.9679E-03         8.7973E-03 
               54.5208E-03        54.5208E-03         9.31942E-03
               56.069E-03         56.069E-03          9.85638E-03
               57.6124E-03        57.6124E-03        10.4081E-03 
               59.151E-03         59.151E-03         10.9745E-03 
               60.6846E-03        60.6846E-03        11.5555E-03 
               62.2131E-03        62.2131E-03        12.1511E-03 
               63.7364E-03        63.7364E-03        12.7612E-03 
               65.2544E-03        65.2544E-03        13.3857E-03 
               66.7671E-03        66.7671E-03        14.0246E-03 
               68.2742E-03        68.2742E-03        14.6777E-03 
               69.7757E-03        69.7757E-03        15.345E-03  
               71.2715E-03        71.2715E-03        16.0264E-03 
               72.7615E-03        72.7615E-03        16.7218E-03 
               74.2456E-03        74.2456E-03        17.4312E-03 
               75.7236E-03        75.7236E-03        18.1546E-03 
               77.1955E-03        77.1955E-03        18.8917E-03 
               78.6612E-03        78.6612E-03        19.6425E-03 
               80.1206E-03        80.1206E-03        20.407E-03  
               81.5735E-03        81.5735E-03        21.185E-03  
               83.0199E-03        83.0199E-03        21.9765E-03 
               84.4597E-03        84.4597E-03        22.7814E-03 
               85.8928E-03        85.8928E-03        23.5996E-03 
               87.319E-03         87.319E-03         24.431E-03  
               88.7383E-03        88.7383E-03        25.2756E-03 
               90.1507E-03        90.1507E-03        26.1332E-03 
               91.5559E-03        91.5559E-03        27.0038E-03 
               92.954E-03         92.954E-03         27.8872E-03 
               94.3448E-03        94.3448E-03        28.7834E-03 
               95.7282E-03        95.7282E-03        29.6924E-03 
               97.1042E-03        97.1042E-03        30.6139E-03 
               98.4726E-03        98.4726E-03        31.5479E-03 
               99.8334E-03        99.8334E-03        32.4943E-03 
              101.186E-03        101.186E-03         33.4531E-03 
              102.532E-03        102.532E-03         34.4241E-03 
              103.869E-03        103.869E-03         35.4073E-03 
              105.199E-03        105.199E-03         36.4024E-03 
              106.52E-03         106.52E-03          37.4096E-03 
              107.833E-03        107.833E-03         38.4286E-03 
              109.138E-03        109.138E-03         39.4593E-03 
              110.435E-03        110.435E-03         40.5018E-03 
              111.724E-03        111.724E-03         41.5558E-03 
              113.004E-03        113.004E-03         42.6212E-03 
              114.275E-03        114.275E-03         43.6981E-03 
              115.538E-03        115.538E-03         44.7862E-03 
              116.792E-03        116.792E-03         45.8855E-03 
              118.038E-03        118.038E-03         46.9959E-03 
              119.275E-03        119.275E-03         48.1173E-03 
              120.502E-03        120.502E-03         49.2495E-03 
              121.721E-03        121.721E-03         50.3926E-03 
              122.931E-03        122.931E-03         51.5463E-03 
              124.132E-03        124.132E-03         52.7106E-03 
              125.324E-03        125.324E-03         53.8854E-03 
