
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                1.5986E-03         1.5986E-03       316.823E-06  
                3.21989E-03        3.21989E-03      420.072E-06  
                4.87131E-03        4.87131E-03      514.763E-06  
                6.48848E-03        6.48848E-03      601.204E-06  
                8.11236E-03        8.11236E-03      679.51E-06   
                9.74769E-03        9.74769E-03      762.138E-06  
               11.3896E-03        11.3896E-03       857.536E-06  
               13.0317E-03        13.0317E-03       967.408E-06  
               14.6742E-03        14.6742E-03         1.0909E-03 
               16.318E-03         16.318E-03          1.22967E-03
               17.9619E-03        17.9619E-03         1.38473E-03
               19.6047E-03        19.6047E-03         1.55634E-03
               21.246E-03         21.246E-03          1.74429E-03
               22.8857E-03        22.8857E-03         1.94874E-03
               24.5233E-03        24.5233E-03         2.16968E-03
               26.1586E-03        26.1586E-03         2.40704E-03
               27.7912E-03        27.7912E-03         2.66066E-03
               29.421E-03         29.421E-03          2.93046E-03
               31.0479E-03        31.0479E-03         3.21631E-03
               32.6717E-03        32.6717E-03         3.51811E-03
               34.2923E-03        34.2923E-03         3.83573E-03
               35.9095E-03        35.9095E-03         4.16907E-03
               37.5233E-03        37.5233E-03         4.51804E-03
               39.1336E-03        39.1336E-03         4.88253E-03
               40.7402E-03        40.7402E-03         5.26248E-03
               42.3431E-03        42.3431E-03         5.65778E-03
               43.9421E-03        43.9421E-03         6.06837E-03
               45.5372E-03        45.5372E-03         6.49416E-03
               47.1282E-03        47.1282E-03         6.9351E-03 
               48.7151E-03        48.7151E-03         7.39111E-03
               50.2977E-03        50.2977E-03         7.86212E-03
               51.8759E-03        51.8759E-03         8.34805E-03
               53.4497E-03        53.4497E-03         8.84886E-03
               55.0188E-03        55.0188E-03         9.36446E-03
               56.5833E-03        56.5833E-03         9.8948E-03 
               58.1429E-03        58.1429E-03        10.4398E-03 
               59.6977E-03        59.6977E-03        10.9994E-03 
               61.2474E-03        61.2474E-03        11.5735E-03 
               62.792E-03         62.792E-03         12.1621E-03 
               64.3313E-03        64.3313E-03        12.765E-03  
               65.8653E-03        65.8653E-03        13.3823E-03 
               67.3938E-03        67.3938E-03        14.0138E-03 
               68.9168E-03        68.9168E-03        14.6594E-03 
               70.434E-03         70.434E-03         15.3192E-03 
               71.9455E-03        71.9455E-03        15.9929E-03 
               73.4511E-03        73.4511E-03        16.6806E-03 
               74.9507E-03        74.9507E-03        17.3822E-03 
               76.4442E-03        76.4442E-03        18.0975E-03 
               77.9315E-03        77.9315E-03        18.8265E-03 
               79.4124E-03        79.4124E-03        19.5691E-03 
               80.887E-03         80.887E-03         20.3252E-03 
               82.3551E-03        82.3551E-03        21.0948E-03 
               83.8165E-03        83.8165E-03        21.8778E-03 
               85.2713E-03        85.2713E-03        22.674E-03  
               86.7192E-03        86.7192E-03        23.4834E-03 
               88.1603E-03        88.1603E-03        24.306E-03  
               89.5944E-03        89.5944E-03        25.1415E-03 
               91.0213E-03        91.0213E-03        25.99E-03   
               92.4411E-03        92.4411E-03        26.8514E-03 
               93.8536E-03        93.8536E-03        27.7255E-03 
               95.2588E-03        95.2588E-03        28.6122E-03 
               96.6565E-03        96.6565E-03        29.5116E-03 
               98.0467E-03        98.0467E-03        30.4234E-03 
               99.4292E-03        99.4292E-03        31.3476E-03 
              100.804E-03        100.804E-03         32.2842E-03 
              102.171E-03        102.171E-03         33.2329E-03 
              103.53E-03         103.53E-03          34.1938E-03 
              104.881E-03        104.881E-03         35.1667E-03 
              106.224E-03        106.224E-03         36.1515E-03 
              107.559E-03        107.559E-03         37.1482E-03 
              108.886E-03        108.886E-03         38.1566E-03 
              110.205E-03        110.205E-03         39.1767E-03 
              111.515E-03        111.515E-03         40.2083E-03 
              112.816E-03        112.816E-03         41.2514E-03 
              114.109E-03        114.109E-03         42.3059E-03 
              115.394E-03        115.394E-03         43.3716E-03 
              116.67E-03         116.67E-03          44.4485E-03 
              117.937E-03        117.937E-03         45.5365E-03 
              119.195E-03        119.195E-03         46.6354E-03 
              120.444E-03        120.444E-03         47.7453E-03 
              121.685E-03        121.685E-03         48.8659E-03 
              122.916E-03        122.916E-03         49.9971E-03 
              124.138E-03        124.138E-03         51.139E-03  
              125.351E-03        125.351E-03         52.2914E-03 
