
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                1.62541E-03        1.62541E-03      420.224E-06  
                3.27522E-03        3.27522E-03      564.227E-06  
                4.9577E-03         4.9577E-03       696.41E-06   
                6.59063E-03        6.59063E-03      810.674E-06  
                8.23051E-03        8.23051E-03      907.45E-06   
                9.88398E-03        9.88398E-03        1.00257E-03
               11.5461E-03        11.5461E-03         1.10718E-03
               13.2081E-03        13.2081E-03         1.22342E-03
               14.8711E-03        14.8711E-03         1.35022E-03
               16.5363E-03        16.5363E-03         1.48989E-03
               18.2026E-03        18.2026E-03         1.64404E-03
               19.8686E-03        19.8686E-03         1.81317E-03
               21.5337E-03        21.5337E-03         1.99721E-03
               23.198E-03         23.198E-03          2.19657E-03
               24.8607E-03        24.8607E-03         2.41143E-03
               26.5217E-03        26.5217E-03         2.64186E-03
               28.1806E-03        28.1806E-03         2.88782E-03
               29.8372E-03        29.8372E-03         3.14932E-03
               31.4912E-03        31.4912E-03         3.42634E-03
               33.1426E-03        33.1426E-03         3.71883E-03
               34.791E-03         34.791E-03          4.02673E-03
               36.4364E-03        36.4364E-03         4.34999E-03
               38.0786E-03        38.0786E-03         4.68856E-03
               39.7174E-03        39.7174E-03         5.04237E-03
               41.3528E-03        41.3528E-03         5.41137E-03
               42.9845E-03        42.9845E-03         5.79548E-03
               44.6125E-03        44.6125E-03         6.19465E-03
               46.2366E-03        46.2366E-03         6.60881E-03
               47.8567E-03        47.8567E-03         7.03791E-03
               49.4727E-03        49.4727E-03         7.48187E-03
               51.0844E-03        51.0844E-03         7.94064E-03
               52.6918E-03        52.6918E-03         8.41415E-03
               54.2946E-03        54.2946E-03         8.90234E-03
               55.8929E-03        55.8929E-03         9.40513E-03
               57.4864E-03        57.4864E-03         9.92246E-03
               59.0751E-03        59.0751E-03        10.4543E-03 
               60.6587E-03        60.6587E-03        11.0005E-03 
               62.2373E-03        62.2373E-03        11.561E-03  
               63.8107E-03        63.8107E-03        12.1358E-03 
               65.3788E-03        65.3788E-03        12.7248E-03 
               66.9414E-03        66.9414E-03        13.3279E-03 
               68.4985E-03        68.4985E-03        13.945E-03  
               70.0499E-03        70.0499E-03        14.5761E-03 
               71.5956E-03        71.5956E-03        15.2211E-03 
               73.1353E-03        73.1353E-03        15.8799E-03 
               74.6691E-03        74.6691E-03        16.5525E-03 
               76.1968E-03        76.1968E-03        17.2386E-03 
               77.7182E-03        77.7182E-03        17.9384E-03 
               79.2334E-03        79.2334E-03        18.6517E-03 
               80.7421E-03        80.7421E-03        19.3783E-03 
               82.2444E-03        82.2444E-03        20.1183E-03 
               83.74E-03          83.74E-03          20.8716E-03 
               85.2288E-03        85.2288E-03        21.638E-03  
               86.7109E-03        86.7109E-03        22.4175E-03 
               88.186E-03         88.186E-03         23.21E-03   
               89.6542E-03        89.6542E-03        24.0154E-03 
               91.1152E-03        91.1152E-03        24.8336E-03 
               92.5689E-03        92.5689E-03        25.6646E-03 
               94.0154E-03        94.0154E-03        26.5082E-03 
               95.4545E-03        95.4545E-03        27.3644E-03 
               96.8861E-03        96.8861E-03        28.233E-03  
               98.3101E-03        98.3101E-03        29.1141E-03 
               99.7264E-03        99.7264E-03        30.0074E-03 
              101.135E-03        101.135E-03         30.9129E-03 
              102.536E-03        102.536E-03         31.8306E-03 
              103.928E-03        103.928E-03         32.7603E-03 
              105.313E-03        105.313E-03         33.7019E-03 
              106.69E-03         106.69E-03          34.6554E-03 
              108.058E-03        108.058E-03         35.6206E-03 
              109.418E-03        109.418E-03         36.5975E-03 
              110.77E-03         110.77E-03          37.5859E-03 
              112.113E-03        112.113E-03         38.5858E-03 
              113.448E-03        113.448E-03         39.5971E-03 
              114.774E-03        114.774E-03         40.6196E-03 
              116.092E-03        116.092E-03         41.6534E-03 
              117.401E-03        117.401E-03         42.6982E-03 
              118.701E-03        118.701E-03         43.754E-03  
              119.992E-03        119.992E-03         44.8207E-03 
              121.274E-03        121.274E-03         45.8982E-03 
              122.547E-03        122.547E-03         46.9864E-03 
              123.811E-03        123.811E-03         48.0853E-03 
              125.066E-03        125.066E-03         49.1946E-03 
              126.311E-03        126.311E-03         50.3143E-03 
              127.547E-03        127.547E-03         51.4444E-03 
              128.774E-03        128.774E-03         52.5847E-03 
