
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                1.66474E-03        1.66474E-03      578.566E-06  
                3.36895E-03        3.36895E-03      784.23E-06   
                5.11371E-03        5.11371E-03      972.23E-06   
                6.79305E-03        6.79305E-03        1.13019E-03
                8.48313E-03        8.48313E-03        1.26526E-03
               10.1911E-03        10.1911E-03         1.39821E-03
               11.91E-03          11.91E-03           1.54297E-03
               13.6289E-03        13.6289E-03         1.70249E-03
               15.3494E-03        15.3494E-03         1.8762E-03 
               17.0727E-03        17.0727E-03         2.06722E-03
               18.797E-03         18.797E-03          2.27764E-03
               20.5206E-03        20.5206E-03         2.50819E-03
               22.2427E-03        22.2427E-03         2.75895E-03
               23.963E-03         23.963E-03          3.03052E-03
               25.6808E-03        25.6808E-03         3.32313E-03
               27.3954E-03        27.3954E-03         3.63691E-03
               29.1063E-03        29.1063E-03         3.97182E-03
               30.8132E-03        30.8132E-03         4.32788E-03
               32.5156E-03        32.5156E-03         4.70502E-03
               34.2132E-03        34.2132E-03         5.10317E-03
               35.9057E-03        35.9057E-03         5.5222E-03 
               37.5927E-03        37.5927E-03         5.962E-03  
               39.2739E-03        39.2739E-03         6.42243E-03
               40.9491E-03        40.9491E-03         6.90335E-03
               42.618E-03         42.618E-03          7.40459E-03
               44.2803E-03        44.2803E-03         7.926E-03  
               45.9358E-03        45.9358E-03         8.4674E-03 
               47.5843E-03        47.5843E-03         9.02861E-03
               49.2254E-03        49.2254E-03         9.60946E-03
               50.859E-03         50.859E-03         10.2097E-03 
               52.4848E-03        52.4848E-03        10.8293E-03 
               54.1026E-03        54.1026E-03        11.4678E-03 
               55.7122E-03        55.7122E-03        12.1252E-03 
               57.3135E-03        57.3135E-03        12.8012E-03 
               58.9061E-03        58.9061E-03        13.4957E-03 
               60.4899E-03        60.4899E-03        14.2082E-03 
               62.0648E-03        62.0648E-03        14.9388E-03 
               63.6305E-03        63.6305E-03        15.687E-03  
               65.1869E-03        65.1869E-03        16.4528E-03 
               66.7337E-03        66.7337E-03        17.2358E-03 
               68.2709E-03        68.2709E-03        18.0357E-03 
               69.7983E-03        69.7983E-03        18.8525E-03 
               71.3157E-03        71.3157E-03        19.6857E-03 
               72.8231E-03        72.8231E-03        20.5352E-03 
               74.3201E-03        74.3201E-03        21.4007E-03 
               75.8069E-03        75.8069E-03        22.2819E-03 
               77.2831E-03        77.2831E-03        23.1786E-03 
               78.7487E-03        78.7487E-03        24.0905E-03 
               80.2036E-03        80.2036E-03        25.0174E-03 
               81.6477E-03        81.6477E-03        25.959E-03  
               83.0809E-03        83.0809E-03        26.9149E-03 
               84.5031E-03        84.5031E-03        27.8851E-03 
               85.9143E-03        85.9143E-03        28.8691E-03 
               87.3142E-03        87.3142E-03        29.8667E-03 
               88.703E-03         88.703E-03         30.8776E-03 
               90.0805E-03        90.0805E-03        31.9016E-03 
               91.4466E-03        91.4466E-03        32.9384E-03 
               92.8014E-03        92.8014E-03        33.9878E-03 
               94.1448E-03        94.1448E-03        35.0493E-03 
               95.4767E-03        95.4767E-03        36.1229E-03 
               96.7971E-03        96.7971E-03        37.2081E-03 
               98.106E-03         98.106E-03         38.3048E-03 
               99.4034E-03        99.4034E-03        39.4126E-03 
              100.689E-03        100.689E-03         40.5313E-03 
              101.964E-03        101.964E-03         41.6606E-03 
              103.226E-03        103.226E-03         42.8002E-03 
              104.478E-03        104.478E-03         43.9499E-03 
              105.717E-03        105.717E-03         45.1095E-03 
              106.946E-03        106.946E-03         46.2785E-03 
              108.162E-03        108.162E-03         47.4568E-03 
              109.368E-03        109.368E-03         48.6441E-03 
              110.562E-03        110.562E-03         49.8402E-03 
              111.745E-03        111.745E-03         51.0448E-03 
              112.916E-03        112.916E-03         52.2576E-03 
              114.076E-03        114.076E-03         53.4783E-03 
              115.225E-03        115.225E-03         54.7068E-03 
              116.363E-03        116.363E-03         55.9427E-03 
              117.49E-03         117.49E-03          57.1859E-03 
              118.606E-03        118.606E-03         58.436E-03  
              119.711E-03        119.711E-03         59.6929E-03 
              120.805E-03        120.805E-03         60.9562E-03 
              121.888E-03        121.888E-03         62.2258E-03 
              122.961E-03        122.961E-03         63.5014E-03 
              124.024E-03        124.024E-03         64.7827E-03 
