
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
              174.543E-03        174.543E-03        111.946E-03  
              175.292E-03        175.292E-03        113.436E-03  
              176.03E-03         176.03E-03         114.931E-03  
              176.757E-03        176.757E-03        116.432E-03  
              177.472E-03        177.472E-03        117.937E-03  
              178.176E-03        178.176E-03        119.448E-03  
              178.868E-03        178.868E-03        120.964E-03  
              179.549E-03        179.549E-03        122.484E-03  
              180.218E-03        180.218E-03        124.01E-03   
              180.876E-03        180.876E-03        125.54E-03   
              181.523E-03        181.523E-03        127.075E-03  
              182.158E-03        182.158E-03        128.615E-03  
              182.781E-03        182.781E-03        130.159E-03  
              183.393E-03        183.393E-03        131.707E-03  
              183.994E-03        183.994E-03        133.26E-03   
              184.583E-03        184.583E-03        134.817E-03  
              185.16E-03         185.16E-03         136.378E-03  
              185.726E-03        185.726E-03        137.942E-03  
              186.28E-03         186.28E-03         139.511E-03  
              186.823E-03        186.823E-03        141.084E-03  
              187.354E-03        187.354E-03        142.66E-03   
              187.874E-03        187.874E-03        144.24E-03   
              188.382E-03        188.382E-03        145.823E-03  
              188.878E-03        188.878E-03        147.41E-03   
              189.363E-03        189.363E-03        148.999E-03  
              189.836E-03        189.836E-03        150.593E-03  
              190.298E-03        190.298E-03        152.189E-03  
              190.749E-03        190.749E-03        153.788E-03  
              191.187E-03        191.187E-03        155.391E-03  
              191.614E-03        191.614E-03        156.996E-03  
              192.03E-03         192.03E-03         158.604E-03  
              192.434E-03        192.434E-03        160.214E-03  
              192.827E-03        192.827E-03        161.828E-03  
              193.207E-03        193.207E-03        163.443E-03  
              193.577E-03        193.577E-03        165.061E-03  
              193.935E-03        193.935E-03        166.682E-03  
              194.281E-03        194.281E-03        168.304E-03  
              194.616E-03        194.616E-03        169.929E-03  
              194.94E-03         194.94E-03         171.556E-03  
              195.252E-03        195.252E-03        173.185E-03  
              195.552E-03        195.552E-03        174.815E-03  
              195.841E-03        195.841E-03        176.448E-03  
              196.119E-03        196.119E-03        178.082E-03  
              196.385E-03        196.385E-03        179.717E-03  
              196.64E-03         196.64E-03         181.355E-03  
              196.883E-03        196.883E-03        182.993E-03  
              197.116E-03        197.116E-03        184.633E-03  
              197.336E-03        197.336E-03        186.275E-03  
              197.546E-03        197.545E-03        187.917E-03  
              197.743E-03        197.743E-03        189.561E-03  
              197.93E-03         197.93E-03         191.205E-03  
              198.106E-03        198.106E-03        192.851E-03  
              198.27E-03         198.27E-03         194.497E-03  
              198.422E-03        198.422E-03        196.144E-03  
              198.564E-03        198.564E-03        197.792E-03  
              198.695E-03        198.695E-03        199.441E-03  
              198.814E-03        198.814E-03        201.09E-03   
              198.922E-03        198.922E-03        202.739E-03  
              199.019E-03        199.019E-03        204.389E-03  
              199.104E-03        199.104E-03        206.039E-03  
              199.179E-03        199.179E-03        207.69E-03   
              199.243E-03        199.243E-03        209.34E-03   
              199.295E-03        199.295E-03        210.991E-03  
              199.337E-03        199.337E-03        212.642E-03  
              199.367E-03        199.367E-03        214.292E-03  
              199.387E-03        199.387E-03        215.943E-03  
              199.395E-03        199.395E-03        217.593E-03  
              199.393E-03        199.393E-03        219.242E-03  
              199.38E-03         199.38E-03         220.892E-03  
              199.355E-03        199.355E-03        222.541E-03  
              199.321E-03        199.321E-03        224.189E-03  
              199.275E-03        199.275E-03        225.837E-03  
              199.218E-03        199.218E-03        227.484E-03  
              199.151E-03        199.151E-03        229.131E-03  
              199.073E-03        199.073E-03        230.777E-03  
              198.984E-03        198.984E-03        232.421E-03  
              198.885E-03        198.885E-03        234.065E-03  
              198.775E-03        198.775E-03        235.708E-03  
              198.654E-03        198.654E-03        237.35E-03   
              198.523E-03        198.523E-03        238.99E-03   
              198.381E-03        198.381E-03        240.629E-03  
              198.229E-03        198.229E-03        242.267E-03  
              198.067E-03        198.067E-03        243.904E-03  
              197.894E-03        197.894E-03        245.539E-03  
              197.71E-03         197.71E-03         247.173E-03  
              197.516E-03        197.516E-03        248.805E-03  
              197.312E-03        197.312E-03        250.436E-03  
              197.098E-03        197.098E-03        252.065E-03  
              196.873E-03        196.873E-03        253.692E-03  
              196.638E-03        196.638E-03        255.317E-03  
              196.393E-03        196.393E-03        256.941E-03  
              196.138E-03        196.138E-03        258.562E-03  
              195.873E-03        195.873E-03        260.182E-03  
