
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                3.01721E-03        3.01721E-03      340.662E-06  
                6.04263E-03        6.04263E-03      448.048E-06  
                9.10053E-03        9.10053E-03      550.011E-06  
               12.1127E-03        12.1127E-03       643.91E-06   
               15.1272E-03        15.1272E-03       719.624E-06  
               18.1535E-03        18.1535E-03       791.791E-06  
               21.1884E-03        21.1884E-03       872.084E-06  
               24.2225E-03        24.2225E-03       962.141E-06  
               27.2566E-03        27.2566E-03         1.05942E-03
               30.2929E-03        30.2929E-03         1.16575E-03
               33.3307E-03        33.3307E-03         1.28297E-03
               36.3685E-03        36.3685E-03         1.41142E-03
               39.4059E-03        39.4059E-03         1.5507E-03 
               42.4431E-03        42.4431E-03         1.70114E-03
               45.4799E-03        45.4799E-03         1.86297E-03
               48.516E-03         48.516E-03          2.03622E-03
               51.5512E-03        51.5512E-03         2.22081E-03
               54.5855E-03        54.5855E-03         2.41673E-03
               57.6187E-03        57.6187E-03         2.624E-03  
               60.6508E-03        60.6508E-03         2.84256E-03
               63.6816E-03        63.6816E-03         3.07237E-03
               66.7112E-03        66.7112E-03         3.31338E-03
               69.7394E-03        69.7394E-03         3.56555E-03
               72.7663E-03        72.7663E-03         3.82883E-03
               75.7918E-03        75.7918E-03         4.10318E-03
               78.8158E-03        78.8158E-03         4.38855E-03
               81.8383E-03        81.8383E-03         4.68489E-03
               84.8592E-03        84.8592E-03         4.99215E-03
               87.8785E-03        87.8785E-03         5.31029E-03
               90.8963E-03        90.8963E-03         5.63926E-03
               93.9124E-03        93.9124E-03         5.97902E-03
               96.9267E-03        96.9267E-03         6.3295E-03 
               99.9394E-03        99.9394E-03         6.69068E-03
              102.95E-03         102.95E-03           7.06249E-03
              105.959E-03        105.959E-03          7.4449E-03 
              108.967E-03        108.967E-03          7.83785E-03
              111.972E-03        111.972E-03          8.24131E-03
              114.976E-03        114.976E-03          8.65521E-03
              117.977E-03        117.977E-03          9.07952E-03
              120.977E-03        120.977E-03          9.51418E-03
              123.975E-03        123.975E-03          9.95916E-03
              126.97E-03         126.97E-03          10.4144E-03 
              129.964E-03        129.964E-03         10.8798E-03 
              132.956E-03        132.956E-03         11.3555E-03 
              135.945E-03        135.945E-03         11.8412E-03 
              138.932E-03        138.932E-03         12.337E-03  
              141.918E-03        141.918E-03         12.8429E-03 
              144.901E-03        144.901E-03         13.3587E-03 
              147.881E-03        147.881E-03         13.8844E-03 
              150.86E-03         150.86E-03          14.4201E-03 
              153.836E-03        153.836E-03         14.9655E-03 
              156.81E-03         156.81E-03          15.5208E-03 
              159.782E-03        159.782E-03         16.0858E-03 
              162.752E-03        162.752E-03         16.6605E-03 
              165.719E-03        165.719E-03         17.2448E-03 
              168.683E-03        168.683E-03         17.8388E-03 
              171.646E-03        171.646E-03         18.4423E-03 
              174.606E-03        174.606E-03         19.0553E-03 
              177.563E-03        177.563E-03         19.6778E-03 
              180.518E-03        180.518E-03         20.3097E-03 
              183.471E-03        183.471E-03         20.9509E-03 
              186.421E-03        186.421E-03         21.6015E-03 
              189.368E-03        189.368E-03         22.2613E-03 
              192.313E-03        192.313E-03         22.9304E-03 
              195.255E-03        195.255E-03         23.6086E-03 
              198.195E-03        198.195E-03         24.296E-03  
              201.132E-03        201.132E-03         24.9925E-03 
              204.067E-03        204.067E-03         25.698E-03  
              206.999E-03        206.999E-03         26.4125E-03 
              209.928E-03        209.928E-03         27.1359E-03 
              212.855E-03        212.855E-03         27.8682E-03 
              215.778E-03        215.778E-03         28.6094E-03 
              218.7E-03          218.7E-03           29.3594E-03 
              221.618E-03        221.618E-03         30.1181E-03 
              224.534E-03        224.534E-03         30.8856E-03 
              227.447E-03        227.447E-03         31.6617E-03 
              230.357E-03        230.357E-03         32.4465E-03 
              233.264E-03        233.264E-03         33.2398E-03 
              236.169E-03        236.169E-03         34.0417E-03 
              239.07E-03         239.07E-03          34.852E-03  
              241.969E-03        241.969E-03         35.6708E-03 
              244.865E-03        244.865E-03         36.4979E-03 
              247.759E-03        247.759E-03         37.3334E-03 
              250.649E-03        250.649E-03         38.1772E-03 
              253.536E-03        253.536E-03         39.0293E-03 
              256.421E-03        256.421E-03         39.8895E-03 
              259.302E-03        259.302E-03         40.758E-03  
