
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                2.84244E-03        2.84244E-03        1.18466E-03
                5.77539E-03        5.77539E-03        1.60319E-03
                8.80117E-03        8.80117E-03        2.01651E-03
               11.6878E-03        11.6878E-03         2.38484E-03
               14.5906E-03        14.5906E-03         2.72437E-03
               17.5241E-03        17.5241E-03         3.08033E-03
               20.4693E-03        20.4693E-03         3.47786E-03
               23.4046E-03        23.4046E-03         3.91937E-03
               26.3326E-03        26.3326E-03         4.40245E-03
               29.2555E-03        29.2555E-03         4.93201E-03
               32.1694E-03        32.1694E-03         5.51068E-03
               35.0706E-03        35.0706E-03         6.13835E-03
               37.9578E-03        37.9578E-03         6.81406E-03
               40.8302E-03        40.8302E-03         7.53791E-03
               43.6864E-03        43.6864E-03         8.30944E-03
               46.5254E-03        46.5254E-03         9.12792E-03
               49.3461E-03        49.3461E-03         9.99243E-03
               52.1479E-03        52.1479E-03        10.9022E-03 
               54.9301E-03        54.9301E-03        11.8564E-03 
               57.692E-03         57.692E-03         12.8542E-03 
               60.433E-03         60.433E-03         13.8945E-03 
               63.1528E-03        63.1528E-03        14.9765E-03 
               65.8507E-03        65.8507E-03        16.0994E-03 
               68.5265E-03        68.5265E-03        17.2621E-03 
               71.1797E-03        71.1797E-03        18.4637E-03 
               73.8101E-03        73.8101E-03        19.7034E-03 
               76.4172E-03        76.4172E-03        20.9803E-03 
               79.001E-03         79.001E-03         22.2935E-03 
               81.561E-03         81.561E-03         23.6421E-03 
               84.0972E-03        84.0972E-03        25.0253E-03 
               86.6093E-03        86.6093E-03        26.4422E-03 
               89.0972E-03        89.0972E-03        27.892E-03  
               91.5607E-03        91.5607E-03        29.3739E-03 
               93.9998E-03        93.9998E-03        30.8871E-03 
               96.4144E-03        96.4144E-03        32.4308E-03 
               98.8044E-03        98.8044E-03        34.0042E-03 
              101.17E-03         101.17E-03          35.6066E-03 
              103.51E-03         103.51E-03          37.2371E-03 
              105.826E-03        105.826E-03         38.8952E-03 
              108.117E-03        108.117E-03         40.58E-03   
              110.384E-03        110.384E-03         42.291E-03  
              112.625E-03        112.625E-03         44.0272E-03 
              114.842E-03        114.842E-03         45.7883E-03 
              117.035E-03        117.035E-03         47.5733E-03 
              119.202E-03        119.202E-03         49.3818E-03 
              121.346E-03        121.346E-03         51.213E-03  
              123.465E-03        123.465E-03         53.0664E-03 
              125.559E-03        125.559E-03         54.9414E-03 
              127.63E-03         127.63E-03          56.8373E-03 
              129.676E-03        129.676E-03         58.7537E-03 
              131.698E-03        131.698E-03         60.6898E-03 
              133.697E-03        133.697E-03         62.6452E-03 
              135.671E-03        135.671E-03         64.6193E-03 
              137.622E-03        137.622E-03         66.6117E-03 
              139.55E-03         139.55E-03          68.6217E-03 
              141.454E-03        141.454E-03         70.6489E-03 
              143.336E-03        143.336E-03         72.6928E-03 
              145.194E-03        145.194E-03         74.753E-03  
              147.029E-03        147.029E-03         76.8289E-03 
              148.842E-03        148.842E-03         78.9201E-03 
              150.632E-03        150.632E-03         81.0261E-03 
              152.4E-03          152.4E-03           83.1466E-03 
              154.146E-03        154.146E-03         85.2811E-03 
              155.87E-03         155.87E-03          87.4291E-03 
              157.572E-03        157.572E-03         89.5904E-03 
              159.252E-03        159.252E-03         91.7645E-03 
              160.911E-03        160.911E-03         93.9509E-03 
              162.55E-03         162.55E-03          96.1495E-03 
              164.167E-03        164.167E-03         98.3597E-03 
              165.763E-03        165.763E-03        100.581E-03  
              167.339E-03        167.339E-03        102.814E-03  
              168.894E-03        168.894E-03        105.057E-03  
              170.43E-03         170.43E-03         107.311E-03  
              171.945E-03        171.945E-03        109.574E-03  
              173.44E-03         173.44E-03         111.847E-03  
              174.917E-03        174.917E-03        114.13E-03   
              176.373E-03        176.373E-03        116.422E-03  
              177.811E-03        177.811E-03        118.723E-03  
              179.23E-03         179.23E-03         121.032E-03  
              180.63E-03         180.63E-03         123.349E-03  
              182.011E-03        182.011E-03        125.675E-03  
              183.374E-03        183.374E-03        128.008E-03  
              184.719E-03        184.719E-03        130.349E-03  
              186.047E-03        186.047E-03        132.698E-03  
              187.356E-03        187.356E-03        135.053E-03  
              188.648E-03        188.648E-03        137.415E-03  
              189.923E-03        189.923E-03        139.784E-03  
