
                  X               X-Coords           Z-Coords    

                0.               -11.7549E-39        -0.         
                2.5143E-03         2.5143E-03        40.7618E-06 
                5.02931E-03        5.02931E-03       52.1939E-06 
                7.54945E-03        7.54945E-03       63.3683E-06 
               10.0641E-03        10.0641E-03        74.7516E-06 
               12.5789E-03        12.5789E-03        84.2706E-06 
               15.0953E-03        15.0953E-03        93.8265E-06 
               17.613E-03         17.613E-03        105.066E-06  
               20.1306E-03        20.1306E-03       118.196E-06  
               22.648E-03         22.648E-03        132.723E-06  
               25.1658E-03        25.1658E-03       148.838E-06  
               27.6837E-03        27.6837E-03       166.8E-06    
               30.2017E-03        30.2017E-03       186.63E-06   
               32.7196E-03        32.7196E-03       208.235E-06  
               35.2375E-03        35.2375E-03       231.638E-06  
               37.7554E-03        37.7554E-03       256.871E-06  
               40.2732E-03        40.2732E-03       283.931E-06  
               42.791E-03         42.791E-03        312.795E-06  
               45.3087E-03        45.3087E-03       343.461E-06  
               47.8264E-03        47.8264E-03       375.928E-06  
               50.3439E-03        50.3439E-03       410.191E-06  
               52.8615E-03        52.8615E-03       446.242E-06  
               55.3789E-03        55.3789E-03       484.074E-06  
               57.8963E-03        57.8963E-03       523.684E-06  
               60.4136E-03        60.4136E-03       565.067E-06  
               62.9308E-03        62.9308E-03       608.216E-06  
               65.4479E-03        65.4479E-03       653.128E-06  
               67.965E-03         67.965E-03        699.796E-06  
               70.482E-03         70.482E-03        748.217E-06  
               72.9989E-03        72.9989E-03       798.385E-06  
               75.5157E-03        75.5157E-03       850.296E-06  
               78.0324E-03        78.0324E-03       903.944E-06  
               80.5491E-03        80.5491E-03       959.324E-06  
               83.0657E-03        83.0657E-03         1.01643E-03
               85.5821E-03        85.5821E-03         1.07526E-03
               88.0985E-03        88.0985E-03         1.13581E-03
               90.6148E-03        90.6148E-03         1.19808E-03
               93.131E-03         93.131E-03          1.26205E-03
               95.6472E-03        95.6472E-03         1.32772E-03
               98.1632E-03        98.1632E-03         1.3951E-03 
              100.679E-03        100.679E-03          1.46417E-03
              103.195E-03        103.195E-03          1.53492E-03
              105.711E-03        105.711E-03          1.60737E-03
              108.226E-03        108.226E-03          1.68149E-03
              110.742E-03        110.742E-03          1.75728E-03
              113.257E-03        113.257E-03          1.83475E-03
              115.773E-03        115.773E-03          1.91388E-03
              118.288E-03        118.288E-03          1.99467E-03
              120.803E-03        120.803E-03          2.07712E-03
              123.318E-03        123.318E-03          2.16122E-03
              125.833E-03        125.833E-03          2.24696E-03
              128.348E-03        128.348E-03          2.33435E-03
              130.863E-03        130.863E-03          2.42337E-03
              133.377E-03        133.377E-03          2.51402E-03
              135.892E-03        135.892E-03          2.6063E-03 
              138.406E-03        138.406E-03          2.7002E-03 
              140.921E-03        140.921E-03          2.79572E-03
              143.435E-03        143.435E-03          2.89285E-03
              145.949E-03        145.949E-03          2.99158E-03
              148.463E-03        148.463E-03          3.09192E-03
              150.977E-03        150.977E-03          3.19386E-03
              153.491E-03        153.491E-03          3.29739E-03
              156.004E-03        156.004E-03          3.40251E-03
              158.518E-03        158.518E-03          3.50921E-03
              161.031E-03        161.031E-03          3.61749E-03
              163.544E-03        163.544E-03          3.72734E-03
              166.058E-03        166.058E-03          3.83876E-03
              168.571E-03        168.571E-03          3.95175E-03
              171.084E-03        171.084E-03          4.06629E-03
              173.596E-03        173.596E-03          4.18239E-03
              176.109E-03        176.109E-03          4.30004E-03
              178.622E-03        178.622E-03          4.41923E-03
              181.134E-03        181.134E-03          4.53996E-03
              183.647E-03        183.647E-03          4.66223E-03
              186.159E-03        186.159E-03          4.78603E-03
              188.671E-03        188.671E-03          4.91135E-03
              191.183E-03        191.183E-03          5.03819E-03
              193.695E-03        193.695E-03          5.16655E-03
              196.207E-03        196.207E-03          5.29642E-03
              198.718E-03        198.718E-03          5.4278E-03 
              201.23E-03         201.23E-03           5.56068E-03
              203.741E-03        203.741E-03          5.69505E-03
              206.252E-03        206.252E-03          5.83092E-03
              208.763E-03        208.763E-03          5.96827E-03
              211.274E-03        211.274E-03          6.1071E-03 
              213.785E-03        213.785E-03          6.24742E-03
              216.296E-03        216.296E-03          6.3892E-03 
              218.806E-03        218.806E-03          6.53245E-03
              221.317E-03        221.317E-03          6.67717E-03
