
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                2.67784E-03        2.67784E-03      553.58E-06   
                5.38097E-03        5.38097E-03      725.763E-06  
                8.14266E-03        8.14266E-03      895.839E-06  
               10.8332E-03        10.8332E-03         1.0568E-03 
               13.5294E-03        13.5294E-03         1.19814E-03
               16.2446E-03        16.2446E-03         1.34423E-03
               18.9707E-03        18.9707E-03         1.51155E-03
               21.6942E-03        21.6942E-03         1.70168E-03
               24.4159E-03        24.4159E-03         1.91128E-03
               27.1389E-03        27.1389E-03         2.14302E-03
               29.8613E-03        29.8613E-03         2.39908E-03
               32.5812E-03        32.5812E-03         2.67958E-03
               35.2979E-03        35.2979E-03         2.98389E-03
               38.0116E-03        38.0116E-03         3.3123E-03 
               40.7216E-03        40.7216E-03         3.66494E-03
               43.4275E-03        43.4275E-03         4.04167E-03
               46.129E-03         46.129E-03          4.44224E-03
               48.8258E-03        48.8258E-03         4.86655E-03
               51.5178E-03        51.5178E-03         5.31444E-03
               54.2046E-03        54.2046E-03         5.78575E-03
               56.8861E-03        56.8861E-03         6.28029E-03
               59.5621E-03        59.5621E-03         6.79786E-03
               62.2324E-03        62.2324E-03         7.3383E-03 
               64.8968E-03        64.8968E-03         7.90142E-03
               67.5551E-03        67.5551E-03         8.48703E-03
               70.2071E-03        70.2071E-03         9.09494E-03
               72.8528E-03        72.8528E-03         9.72498E-03
               75.4919E-03        75.4919E-03        10.3769E-03 
               78.1243E-03        78.1243E-03        11.0506E-03 
               80.7498E-03        80.7498E-03        11.7459E-03 
               83.3684E-03        83.3684E-03        12.4625E-03 
               85.9798E-03        85.9798E-03        13.2003E-03 
               88.5839E-03        88.5839E-03        13.959E-03  
               91.1807E-03        91.1807E-03        14.7386E-03 
               93.7699E-03        93.7699E-03        15.5387E-03 
               96.3515E-03        96.3515E-03        16.3593E-03 
               98.9253E-03        98.9253E-03        17.2001E-03 
              101.491E-03        101.491E-03         18.0609E-03 
              104.049E-03        104.049E-03         18.9416E-03 
              106.599E-03        106.599E-03         19.8419E-03 
              109.141E-03        109.141E-03         20.7617E-03 
              111.674E-03        111.674E-03         21.7008E-03 
              114.199E-03        114.199E-03         22.659E-03  
              116.715E-03        116.715E-03         23.6361E-03 
              119.223E-03        119.223E-03         24.632E-03  
              121.722E-03        121.722E-03         25.6464E-03 
              124.213E-03        124.213E-03         26.6792E-03 
              126.694E-03        126.694E-03         27.7301E-03 
              129.167E-03        129.167E-03         28.799E-03  
              131.63E-03         131.63E-03          29.8858E-03 
              134.084E-03        134.084E-03         30.9902E-03 
              136.53E-03         136.53E-03          32.112E-03  
              138.966E-03        138.966E-03         33.2512E-03 
              141.392E-03        141.392E-03         34.4074E-03 
              143.81E-03         143.81E-03          35.5805E-03 
              146.217E-03        146.217E-03         36.7704E-03 
              148.616E-03        148.616E-03         37.9769E-03 
              151.005E-03        151.005E-03         39.1997E-03 
              153.384E-03        153.384E-03         40.4388E-03 
              155.753E-03        155.753E-03         41.6939E-03 
              158.113E-03        158.113E-03         42.9649E-03 
              160.463E-03        160.463E-03         44.2516E-03 
              162.803E-03        162.803E-03         45.5538E-03 
              165.134E-03        165.134E-03         46.8714E-03 
              167.454E-03        167.454E-03         48.2042E-03 
              169.765E-03        169.765E-03         49.552E-03  
              172.065E-03        172.065E-03         50.9147E-03 
              174.356E-03        174.356E-03         52.292E-03  
              176.636E-03        176.636E-03         53.6839E-03 
              178.907E-03        178.907E-03         55.0902E-03 
              181.167E-03        181.167E-03         56.5107E-03 
              183.417E-03        183.417E-03         57.9452E-03 
              185.657E-03        185.657E-03         59.3937E-03 
              187.887E-03        187.887E-03         60.8558E-03 
              190.107E-03        190.107E-03         62.3315E-03 
              192.316E-03        192.316E-03         63.8207E-03 
              194.516E-03        194.516E-03         65.3231E-03 
              196.705E-03        196.705E-03         66.8386E-03 
              198.883E-03        198.883E-03         68.3671E-03 
              201.052E-03        201.052E-03         69.9084E-03 
              203.21E-03         203.21E-03          71.4624E-03 
              205.358E-03        205.358E-03         73.0288E-03 
              207.495E-03        207.495E-03         74.6076E-03 
              209.622E-03        209.622E-03         76.1987E-03 
              211.739E-03        211.739E-03         77.8018E-03 
              213.846E-03        213.846E-03         79.4169E-03 
