
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                2.55812E-03        2.55812E-03      169.037E-06  
                5.12062E-03        5.12062E-03      217.953E-06  
                7.70355E-03        7.70355E-03      266.27E-06   
               10.2639E-03        10.2639E-03       314.702E-06  
               12.8251E-03        12.8251E-03       356.108E-06  
               15.3927E-03        15.3927E-03       398.284E-06  
               17.9647E-03        17.9647E-03       447.482E-06  
               20.5361E-03        20.5361E-03       504.383E-06  
               23.107E-03         23.107E-03        567.247E-06  
               25.6787E-03        25.6787E-03       636.867E-06  
               28.2509E-03        28.2509E-03       714.163E-06  
               30.8228E-03        30.8228E-03       799.183E-06  
               33.3941E-03        33.3941E-03       891.594E-06  
               35.9651E-03        35.9651E-03       991.478E-06  
               38.5357E-03        38.5357E-03         1.09893E-03
               41.1057E-03        41.1057E-03         1.21391E-03
               43.675E-03         43.675E-03          1.33633E-03
               46.2437E-03        46.2437E-03         1.46617E-03
               48.8118E-03        48.8118E-03         1.60339E-03
               51.3791E-03        51.3791E-03         1.74797E-03
               53.9457E-03        53.9457E-03         1.89986E-03
               56.5115E-03        56.5115E-03         2.05902E-03
               59.0765E-03        59.0765E-03         2.22541E-03
               61.6408E-03        61.6408E-03         2.39901E-03
               64.2043E-03        64.2043E-03         2.57977E-03
               66.7669E-03        66.7669E-03         2.76766E-03
               69.3287E-03        69.3287E-03         2.96264E-03
               71.8896E-03        71.8896E-03         3.16469E-03
               74.4497E-03        74.4497E-03         3.37376E-03
               77.0088E-03        77.0088E-03         3.58981E-03
               79.5671E-03        79.5671E-03         3.81283E-03
               82.1244E-03        82.1244E-03         4.04276E-03
               84.6808E-03        84.6808E-03         4.27959E-03
               87.2363E-03        87.2363E-03         4.52326E-03
               89.7908E-03        89.7908E-03         4.77376E-03
               92.3443E-03        92.3443E-03         5.03104E-03
               94.8968E-03        94.8968E-03         5.29508E-03
               97.4483E-03        97.4483E-03         5.56583E-03
               99.9988E-03        99.9988E-03         5.84326E-03
              102.548E-03        102.548E-03          6.12735E-03
              105.097E-03        105.097E-03          6.41806E-03
              107.644E-03        107.644E-03          6.71535E-03
              110.19E-03         110.19E-03           7.01919E-03
              112.736E-03        112.736E-03          7.32955E-03
              115.28E-03         115.28E-03           7.64639E-03
              117.823E-03        117.823E-03          7.96969E-03
              120.365E-03        120.365E-03          8.2994E-03 
              122.905E-03        122.905E-03          8.6355E-03 
              125.445E-03        125.445E-03          8.97796E-03
              127.983E-03        127.983E-03          9.32674E-03
              130.521E-03        130.521E-03          9.68181E-03
              133.057E-03        133.057E-03         10.0431E-03 
              135.592E-03        135.592E-03         10.4107E-03 
              138.125E-03        138.125E-03         10.7844E-03 
              140.658E-03        140.658E-03         11.1643E-03 
              143.189E-03        143.189E-03         11.5504E-03 
              145.719E-03        145.719E-03         11.9425E-03 
              148.248E-03        148.248E-03         12.3407E-03 
              150.776E-03        150.776E-03         12.7449E-03 
              153.302E-03        153.302E-03         13.1552E-03 
              155.827E-03        155.827E-03         13.5714E-03 
              158.351E-03        158.351E-03         13.9935E-03 
              160.874E-03        160.874E-03         14.4216E-03 
              163.395E-03        163.395E-03         14.8555E-03 
              165.915E-03        165.915E-03         15.2953E-03 
              168.434E-03        168.434E-03         15.7409E-03 
              170.951E-03        170.951E-03         16.1923E-03 
              173.467E-03        173.467E-03         16.6494E-03 
              175.982E-03        175.982E-03         17.1123E-03 
              178.496E-03        178.496E-03         17.5808E-03 
              181.008E-03        181.008E-03         18.055E-03  
              183.518E-03        183.518E-03         18.5349E-03 
              186.028E-03        186.028E-03         19.0204E-03 
              188.536E-03        188.536E-03         19.5114E-03 
              191.043E-03        191.043E-03         20.008E-03  
              193.548E-03        193.548E-03         20.5101E-03 
              196.052E-03        196.052E-03         21.0176E-03 
              198.554E-03        198.554E-03         21.5307E-03 
              201.056E-03        201.056E-03         22.0491E-03 
              203.555E-03        203.555E-03         22.573E-03  
              206.054E-03        206.054E-03         23.1022E-03 
              208.551E-03        208.551E-03         23.6368E-03 
              211.046E-03        211.046E-03         24.1766E-03 
              213.541E-03        213.541E-03         24.7218E-03 
              216.033E-03        216.033E-03         25.2722E-03 
              218.525E-03        218.525E-03         25.8278E-03 
              221.015E-03        221.015E-03         26.3887E-03 
