
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                2.60563E-03        2.60563E-03      315.578E-06  
                5.2218E-03         5.2218E-03       409.029E-06  
                7.87445E-03        7.87445E-03      501.094E-06  
               10.4856E-03        10.4856E-03       590.786E-06  
               13.0992E-03        13.0992E-03       667.84E-06   
               15.7246E-03        15.7246E-03       746.709E-06  
               18.3576E-03        18.3576E-03       838.123E-06  
               20.9896E-03        20.9896E-03       943.215E-06  
               23.6208E-03        23.6208E-03         1.05936E-03
               26.2535E-03        26.2535E-03         1.18812E-03
               28.8867E-03        28.8867E-03         1.33102E-03
               31.5192E-03        31.5192E-03         1.48817E-03
               34.1506E-03        34.1506E-03         1.6591E-03 
               36.7812E-03        36.7812E-03         1.84399E-03
               39.4106E-03        39.4106E-03         2.043E-03  
               42.0385E-03        42.0385E-03         2.25608E-03
               44.6649E-03        44.6649E-03         2.4831E-03 
               47.2898E-03        47.2898E-03         2.72403E-03
               49.9129E-03        49.9129E-03         2.97883E-03
               52.5341E-03        52.5341E-03         3.24743E-03
               55.1535E-03        55.1535E-03         3.52977E-03
               57.7709E-03        57.7709E-03         3.82579E-03
               60.3863E-03        60.3863E-03         4.13542E-03
               62.9996E-03        62.9996E-03         4.4586E-03 
               65.6107E-03        65.6107E-03         4.79527E-03
               68.2195E-03        68.2195E-03         5.14536E-03
               70.826E-03         70.826E-03          5.50881E-03
               73.4302E-03        73.4302E-03         5.88555E-03
               76.0319E-03        76.0319E-03         6.27553E-03
               78.6311E-03        78.6311E-03         6.67867E-03
               81.2278E-03        81.2278E-03         7.09491E-03
               83.8219E-03        83.8219E-03         7.52419E-03
               86.4133E-03        86.4133E-03         7.96644E-03
               89.002E-03         89.002E-03          8.4216E-03 
               91.5879E-03        91.5879E-03         8.88961E-03
               94.1709E-03        94.1709E-03         9.3704E-03 
               96.7511E-03        96.7511E-03         9.8639E-03 
               99.3284E-03        99.3284E-03        10.37E-03   
              101.903E-03        101.903E-03         10.8888E-03 
              104.474E-03        104.474E-03         11.42E-03   
              107.042E-03        107.042E-03         11.9637E-03 
              109.607E-03        109.607E-03         12.5198E-03 
              112.169E-03        112.169E-03         13.0883E-03 
              114.727E-03        114.727E-03         13.6689E-03 
              117.282E-03        117.282E-03         14.2618E-03 
              119.834E-03        119.834E-03         14.8668E-03 
              122.383E-03        122.383E-03         15.4839E-03 
              124.928E-03        124.928E-03         16.1129E-03 
              127.47E-03         127.47E-03          16.7539E-03 
              130.008E-03        130.008E-03         17.4068E-03 
              132.543E-03        132.543E-03         18.0715E-03 
              135.074E-03        135.074E-03         18.7479E-03 
              137.601E-03        137.601E-03         19.4359E-03 
              140.125E-03        140.125E-03         20.1356E-03 
              142.645E-03        142.645E-03         20.8469E-03 
              145.161E-03        145.161E-03         21.5696E-03 
              147.673E-03        147.673E-03         22.3037E-03 
              150.182E-03        150.182E-03         23.0491E-03 
              152.687E-03        152.687E-03         23.8059E-03 
              155.187E-03        155.187E-03         24.5738E-03 
              157.684E-03        157.684E-03         25.3529E-03 
              160.177E-03        160.177E-03         26.1431E-03 
              162.666E-03        162.666E-03         26.9443E-03 
              165.151E-03        165.151E-03         27.7565E-03 
              167.632E-03        167.632E-03         28.5796E-03 
              170.109E-03        170.109E-03         29.4135E-03 
              172.581E-03        172.581E-03         30.2582E-03 
              175.05E-03         175.05E-03          31.1135E-03 
              177.514E-03        177.514E-03         31.9795E-03 
              179.974E-03        179.974E-03         32.8561E-03 
              182.429E-03        182.429E-03         33.7432E-03 
              184.881E-03        184.881E-03         34.6407E-03 
              187.328E-03        187.328E-03         35.5486E-03 
              189.771E-03        189.771E-03         36.4668E-03 
              192.209E-03        192.209E-03         37.3953E-03 
              194.643E-03        194.643E-03         38.334E-03  
              197.073E-03        197.073E-03         39.2827E-03 
              199.498E-03        199.498E-03         40.2416E-03 
              201.919E-03        201.919E-03         41.2105E-03 
              204.335E-03        204.335E-03         42.1893E-03 
              206.747E-03        206.747E-03         43.1779E-03 
              209.154E-03        209.154E-03         44.1764E-03 
              211.557E-03        211.557E-03         45.1847E-03 
              213.955E-03        213.955E-03         46.2026E-03 
              216.348E-03        216.348E-03         47.2301E-03 
              218.737E-03        218.737E-03         48.2673E-03 
