
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                2.67791E-03        2.67791E-03      553.521E-06  
                5.38139E-03        5.38139E-03      725.932E-06  
                8.14326E-03        8.14326E-03      896.526E-06  
               10.834E-03         10.834E-03          1.05765E-03
               13.5305E-03        13.5305E-03         1.19924E-03
               16.246E-03         16.246E-03          1.34567E-03
               18.9722E-03        18.9722E-03         1.51331E-03
               21.6959E-03        21.6959E-03         1.70374E-03
               24.4179E-03        24.4179E-03         1.91366E-03
               27.1411E-03        27.1411E-03         2.14577E-03
               29.8637E-03        29.8637E-03         2.4022E-03 
               32.5838E-03        32.5838E-03         2.68309E-03
               35.3007E-03        35.3007E-03         2.98781E-03
               38.0145E-03        38.0145E-03         3.31666E-03
               40.7247E-03        40.7247E-03         3.66976E-03
               43.4308E-03        43.4308E-03         4.04697E-03
               46.1324E-03        46.1324E-03         4.44804E-03
               48.8294E-03        48.8294E-03         4.87288E-03
               51.5215E-03        51.5215E-03         5.32133E-03
               54.2085E-03        54.2085E-03         5.79321E-03
               56.8901E-03        56.8901E-03         6.28834E-03
               59.5662E-03        59.5662E-03         6.80653E-03
               62.2365E-03        62.2365E-03         7.34761E-03
               64.901E-03         64.901E-03          7.91139E-03
               67.5593E-03        67.5593E-03         8.49768E-03
               70.2114E-03        70.2114E-03         9.10629E-03
               72.8571E-03        72.8571E-03         9.73704E-03
               75.4962E-03        75.4962E-03        10.3897E-03 
               78.1286E-03        78.1286E-03        11.0642E-03 
               80.7542E-03        80.7542E-03        11.7602E-03 
               83.3727E-03        83.3727E-03        12.4776E-03 
               85.9841E-03        85.9841E-03        13.2162E-03 
               88.5881E-03        88.5881E-03        13.9757E-03 
               91.1848E-03        91.1848E-03        14.7561E-03 
               93.774E-03         93.774E-03         15.5571E-03 
               96.3554E-03        96.3554E-03        16.3785E-03 
               98.9291E-03        98.9291E-03        17.2202E-03 
              101.495E-03        101.495E-03         18.0819E-03 
              104.053E-03        104.053E-03         18.9634E-03 
              106.602E-03        106.602E-03         19.8647E-03 
              109.144E-03        109.144E-03         20.7854E-03 
              111.677E-03        111.677E-03         21.7254E-03 
              114.202E-03        114.202E-03         22.6845E-03 
              116.718E-03        116.718E-03         23.6626E-03 
              119.225E-03        119.225E-03         24.6594E-03 
              121.724E-03        121.724E-03         25.6747E-03 
              124.214E-03        124.214E-03         26.7085E-03 
              126.695E-03        126.695E-03         27.7604E-03 
              129.168E-03        129.168E-03         28.8303E-03 
              131.631E-03        131.631E-03         29.918E-03  
              134.085E-03        134.085E-03         31.0234E-03 
              136.53E-03         136.53E-03          32.1463E-03 
              138.965E-03        138.965E-03         33.2864E-03 
              141.392E-03        141.392E-03         34.4436E-03 
              143.809E-03        143.809E-03         35.6178E-03 
              146.216E-03        146.216E-03         36.8087E-03 
              148.614E-03        148.614E-03         38.0161E-03 
              151.002E-03        151.002E-03         39.24E-03   
              153.381E-03        153.381E-03         40.4801E-03 
              155.75E-03         155.75E-03          41.7362E-03 
              158.11E-03         158.11E-03          43.0082E-03 
              160.459E-03        160.459E-03         44.2959E-03 
              162.799E-03        162.799E-03         45.5992E-03 
              165.129E-03        165.129E-03         46.9178E-03 
              167.449E-03        167.449E-03         48.2516E-03 
              169.759E-03        169.759E-03         49.6004E-03 
              172.059E-03        172.059E-03         50.9641E-03 
              174.349E-03        174.349E-03         52.3425E-03 
              176.629E-03        176.629E-03         53.7354E-03 
              178.899E-03        178.899E-03         55.1427E-03 
              181.158E-03        181.158E-03         56.5643E-03 
              183.408E-03        183.408E-03         57.9998E-03 
              185.647E-03        185.647E-03         59.4493E-03 
              187.877E-03        187.877E-03         60.9124E-03 
              190.096E-03        190.096E-03         62.3892E-03 
              192.305E-03        192.305E-03         63.8793E-03 
              194.503E-03        194.503E-03         65.3828E-03 
              196.691E-03        196.691E-03         66.8993E-03 
              198.87E-03         198.87E-03          68.4288E-03 
              201.037E-03        201.037E-03         69.9711E-03 
              203.195E-03        203.195E-03         71.5261E-03 
              205.342E-03        205.342E-03         73.0935E-03 
              207.479E-03        207.479E-03         74.6734E-03 
              209.605E-03        209.605E-03         76.2654E-03 
              211.722E-03        211.722E-03         77.8695E-03 
              213.827E-03        213.827E-03         79.4855E-03 
