
                  X               X-Coords           Z-Coords    

                0.                11.7549E-39        -0.         
                1.57176E-03        1.57176E-03      224.456E-06  
                3.15109E-03        3.15109E-03      297.556E-06  
                4.74948E-03        4.74948E-03      364.915E-06  
                6.31873E-03        6.31873E-03      424.737E-06  
                7.89037E-03        7.89037E-03      472.616E-06  
                9.46962E-03        9.46962E-03      517.589E-06  
               11.0545E-03        11.0545E-03       566.902E-06  
               12.6392E-03        12.6392E-03       621.788E-06  
               14.2244E-03        14.2244E-03       680.954E-06  
               15.8113E-03        15.8113E-03       745.671E-06  
               17.3994E-03        17.3994E-03       817.083E-06  
               18.9877E-03        18.9877E-03       895.488E-06  
               20.576E-03         20.576E-03        980.718E-06  
               22.1644E-03        22.1644E-03         1.07303E-03
               23.7526E-03        23.7526E-03         1.17259E-03
               25.3406E-03        25.3406E-03         1.27945E-03
               26.9281E-03        26.9281E-03         1.39357E-03
               28.5151E-03        28.5151E-03         1.51499E-03
               30.1015E-03        30.1015E-03         1.6437E-03 
               31.6873E-03        31.6873E-03         1.77972E-03
               33.2724E-03        33.2724E-03         1.92301E-03
               34.8567E-03        34.8567E-03         2.07357E-03
               36.4401E-03        36.4401E-03         2.23137E-03
               38.0228E-03        38.0228E-03         2.3964E-03 
               39.6045E-03        39.6045E-03         2.56865E-03
               41.1853E-03        41.1853E-03         2.74809E-03
               42.7652E-03        42.7652E-03         2.93471E-03
               44.3441E-03        44.3441E-03         3.12849E-03
               45.9219E-03        45.9219E-03         3.32941E-03
               47.4987E-03        47.4987E-03         3.53745E-03
               49.0744E-03        49.0744E-03         3.75261E-03
               50.649E-03         50.649E-03          3.97486E-03
               52.2225E-03        52.2225E-03         4.20418E-03
               53.7948E-03        53.7948E-03         4.44056E-03
               55.3658E-03        55.3658E-03         4.68398E-03
               56.9357E-03        56.9357E-03         4.93443E-03
               58.5042E-03        58.5042E-03         5.19188E-03
               60.0715E-03        60.0715E-03         5.45632E-03
               61.6374E-03        61.6374E-03         5.72773E-03
               63.202E-03         63.202E-03          6.00609E-03
               64.7653E-03        64.7653E-03         6.2914E-03 
               66.3271E-03        66.3271E-03         6.58362E-03
               67.8874E-03        67.8874E-03         6.88274E-03
               69.4464E-03        69.4464E-03         7.18875E-03
               71.0038E-03        71.0038E-03         7.50162E-03
               72.5597E-03        72.5597E-03         7.82133E-03
               74.114E-03         74.114E-03          8.14788E-03
               75.6668E-03        75.6668E-03         8.48123E-03
               77.2179E-03        77.2179E-03         8.82138E-03
               78.7674E-03        78.7674E-03         9.1683E-03 
               80.3153E-03        80.3153E-03         9.52197E-03
               81.8615E-03        81.8615E-03         9.88238E-03
               83.406E-03         83.406E-03         10.2495E-03 
               84.9487E-03        84.9487E-03        10.6233E-03 
               86.4897E-03        86.4897E-03        11.0038E-03 
               88.0289E-03        88.0289E-03        11.391E-03  
               89.5663E-03        89.5663E-03        11.7848E-03 
               91.1018E-03        91.1018E-03        12.1852E-03 
               92.6355E-03        92.6355E-03        12.5922E-03 
               94.1673E-03        94.1673E-03        13.0058E-03 
               95.6971E-03        95.6971E-03        13.426E-03  
               97.225E-03         97.225E-03         13.8527E-03 
               98.751E-03         98.751E-03         14.2859E-03 
              100.275E-03        100.275E-03         14.7256E-03 
              101.797E-03        101.797E-03         15.1718E-03 
              103.317E-03        103.317E-03         15.6245E-03 
              104.835E-03        104.835E-03         16.0836E-03 
              106.35E-03         106.35E-03          16.5492E-03 
              107.864E-03        107.864E-03         17.0211E-03 
              109.376E-03        109.376E-03         17.4994E-03 
              110.885E-03        110.885E-03         17.9841E-03 
              112.392E-03        112.392E-03         18.4751E-03 
              113.897E-03        113.897E-03         18.9725E-03 
              115.4E-03          115.4E-03           19.4761E-03 
              116.9E-03          116.9E-03           19.986E-03  
              118.399E-03        118.399E-03         20.5022E-03 
              119.895E-03        119.895E-03         21.0246E-03 
              121.388E-03        121.388E-03         21.5533E-03 
              122.879E-03        122.879E-03         22.0881E-03 
              124.368E-03        124.368E-03         22.6291E-03 
              125.855E-03        125.855E-03         23.1763E-03 
              127.339E-03        127.339E-03         23.7296E-03 
              128.821E-03        128.821E-03         24.289E-03  
              130.3E-03          130.3E-03           24.8545E-03 
              131.777E-03        131.777E-03         25.426E-03  
